RepeatStatus,Rating,Marketing_Consent,isCash,isWeb,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold_Wallets,Coin_Card_Holders,Passport_Wallets,Long_Wallets,Luggage_Tags,Lanyard,Bag_Straps,Bracelets,isMale,percentDiscount,Payment_Method
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04625,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.208333333,Stripe
0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.080645161,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.113636364,Stripe
0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.028985507,Stripe
0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.475490196,Stripe
1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,Stripe
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.39,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,Stripe
1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,PayPal Express Checkout
1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Stripe
1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.117647059,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Stripe
1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.047619048,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101010101,Stripe
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
0,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.039285714,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
1,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.05,Stripe
1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.05,Stripe
1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.121490281,Stripe
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05,Stripe
0,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.141346154,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044604317,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,PayPal Express Checkout
0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.119047619,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666667,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,Stripe
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974026,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.052631579,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.047619048,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.054054054,Stripe
0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.090909091,Stripe
1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.505050505,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.054054054,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.051282051,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.051282051,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.051282051,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.047619048,Stripe
0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.047619048,Stripe
0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.047619048,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,Stripe
0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034602076,Stripe
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,Stripe
1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.117647059,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.046511628,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,Stripe
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.049977324,PayPal Express Checkout
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04998557,Stripe
0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,Stripe
1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Stripe
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
1,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,Stripe
1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
0,5,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,Stripe
0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.05,Stripe
1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04998557,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe + PayPal Express Checkout
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1,Stripe
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049985935,PayPal Express Checkout
0,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PayPal Express Checkout
1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05,Stripe
1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,Stripe
1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.049987966,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04998557,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PayPal Express Checkout
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,PayPal Express Checkout
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,PayPal Express Checkout
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.05,Stripe
0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.049977324,Stripe
0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,Stripe
0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.05,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PayPal Express Checkout
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PayPal Express Checkout
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,PayPal Express Checkout
