RepeatStatus,Gender,MEMBER_RATING,Accepts Marketing,Discount_Percentage,Total,Installment,Source,PersonalizationDone,NumberItemsTotal,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold Wallets,Coin & Card Holders,Passport Wallets,Long Wallets,Luggage Tags,Lanyard,Bag Straps,Bracelets,Festive_purchase,Order_ID
0,F,4,yes,0.48,267.5,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1972
0,F,2,yes,0.5,97.5,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#1969
0,M,2,yes,0.39,152.5,Cash,web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#1968
0,F,3,yes,0,210,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1967
0,F,2,yes,0.05,200,Cash,web,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#1966
1,F,3,yes,0.5,62.5,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#1963
1,M,2,yes,0.12,75,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#1962
0,F,2,yes,0,210,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#1961
0,M,2,yes,0,220,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#1957
0,M,3,yes,0.05,200,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#1956
0,F,2,yes,0.02,410,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1954
0,F,2,yes,0,410,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1953
0,M,2,yes,0.1,89,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1952
0,M,1,yes,0,339,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#1950
0,F,3,yes,0,420,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1949
1,M,2,yes,0,73,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#1948
0,M,2,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,#1947
0,M,3,yes,0.1,260.1,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#1946
0,M,3,yes,0.05,199.5,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1945
0,M,3,yes,0,210,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1944
1,M,2,yes,0.05,152,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1943
0,F,5,yes,0.05,469.3,Cash,web,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#1942
0,M,2,yes,0,185,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1941
0,M,2,yes,0.2,316,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1940
0,F,2,yes,0.04,134.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1939
0,F,2,yes,0.05,209,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1938
0,M,2,yes,0.05,209,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1936
1,F,3,yes,0.05,274.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1934
1,F,3,yes,0.05,406.6,Cash,web,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1933
1,M,4,yes,0.05,297.35,Cash,web,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#1932
0,M,3,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#1930
0,F,2,yes,0,68,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1929
0,F,3,yes,0.05,180.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#1928
0,F,2,yes,0,100,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#1927
0,M,2,yes,0,220,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1925
0,M,4,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1924
0,M,2,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1923
0,F,2,yes,0.05,104.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1922
0,F,2,yes,0.05,199.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1921
0,F,2,yes,0.05,156.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1920
0,M,2,yes,0.15,335.75,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1919
0,F,3,yes,0.05,209,Cash,web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1918
0,F,2,yes,0,280,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1916
1,M,4,yes,0,48,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1915
0,F,3,yes,0.05,152,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1913
0,F,2,yes,0.12,406.75,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1912
1,M,3,yes,0.05,185.25,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1910
0,M,1,yes,0.05,365.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1908
0,F,4,yes,0.05,199.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1907
0,M,3,yes,0.05,128.25,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1905
1,F,3,yes,0.05,247,Cash,web,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1904
0,M,4,yes,0.05,783.75,Cash,web,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1903
0,F,4,yes,0.14,223.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1902
0,F,3,yes,0.05,128.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1899
0,M,3,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1897
0,F,3,yes,0.04,132.8,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1896
0,M,3,yes,0,210,Cash,web,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,#1895
0,M,2,yes,0,98,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1894
1,F,5,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1892
0,F,2,yes,0,235,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1891
1,F,2,yes,0,73,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1890
0,F,4,yes,0.05,80.75,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1887
1,M,3,yes,0.05,190,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1886
0,F,3,yes,0.05,117.8,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1880
0,F,2,yes,0.05,156.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1877
0,F,2,yes,0.05,55.1,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1876
0,M,4,yes,0.05,199.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1875
0,F,2,yes,0.05,80.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1874
0,F,2,yes,0,195,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1871
0,M,2,yes,0,195,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1866
1,F,2,yes,0.05,85.5,Cash,web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1865
0,M,2,yes,0.15,327.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1864
0,F,2,yes,0,68,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1861
0,M,2,yes,0.05,185.25,Cash,web,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#1858
0,F,3,yes,0,160,Cash,web,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#1857
0,F,2,yes,0.05,94.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1856
0,F,3,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1855
0,F,2,yes,0,220,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1852
0,F,1,yes,0.05,203.3,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1850
0,F,3,yes,0.05,209,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1848
0,M,2,yes,0.15,327.25,Cash,web,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,#1847
0,M,2,yes,0.05,85.5,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1846
0,M,2,yes,0.05,204.25,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1845
0,F,3,yes,0.05,292.6,Cash,web,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1844
0,F,3,yes,0,250,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1843
1,F,5,yes,0,250,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1842
0,M,5,yes,0.05,175.75,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1841
0,M,3,yes,0.05,185.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1840
1,M,3,yes,0,245,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1839
0,M,3,yes,0,330,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1838
1,F,2,yes,0,195,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1837
0,F,2,yes,0.12,74,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1836
0,F,2,yes,0,210,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1835
0,F,0,yes,0.04,230,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1834
0,F,3,yes,0.05,210,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1833
1,M,2,yes,0,84,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1832
1,F,2,yes,0.03,375,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1831
0,M,2,yes,0.05,180,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1830
0,M,3,yes,0,210,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1829
0,M,3,yes,0.05,200,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1827
0,M,2,yes,0.05,175,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1826
0,F,4,no,0.09,100,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1825
0,F,2,yes,0.05,175,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1823
0,M,2,yes,0,190,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1822
0,F,3,yes,0.05,185,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1821
0,F,2,no,0.05,185,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1820
0,M,2,yes,0.05,185,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1819
0,M,2,no,0.05,200,Cash,web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1818
0,M,3,yes,0.1,346.5,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1817
0,M,2,yes,0.05,200,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1816
0,M,4,yes,0,425,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1815
0,M,2,yes,0.05,200,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1813
0,F,2,yes,0,195,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1812
0,F,2,yes,0.05,210,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1811
0,F,5,no,0.03,279,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1810
1,F,2,yes,0.05,210,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1809
1,M,4,yes,0.12,75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1808
0,F,3,yes,0.05,205,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1806
0,F,3,yes,0,195,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1805
0,F,3,yes,0.05,189.05,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1804
1,F,2,yes,0.05,179.55,Cash,web,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,#1803
1,M,1,yes,0.05,209.48,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1802
1,F,3,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1801
0,F,2,no,0,59,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1800
0,M,3,yes,0.05,554.8,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1799
0,F,3,no,0.05,185.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1798
0,F,3,yes,0.05,185.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1797
0,F,2,no,0.05,166.25,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1796
0,M,4,yes,0.05,189.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1795
0,M,4,yes,0.05,185.25,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1794
0,M,3,yes,0,346.5,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1792
1,M,2,yes,0.05,329.18,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1791
0,M,3,no,0.05,156.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1790
0,M,3,no,0.1,346.5,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1789
0,M,3,yes,0,99,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1788
0,M,3,yes,0.05,94.05,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1787
0,M,2,no,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1786
0,F,3,yes,0,370,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1785
0,F,2,no,0.05,118.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1784
1,F,3,yes,0,185,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1781
0,M,3,no,0.05,80.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1780
1,F,5,no,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1778
0,F,3,no,0,199,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1777
0,F,2,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1775
0,F,2,yes,0.05,94.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1774
0,F,5,no,0,253,Cash,web,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1773
0,F,2,no,0,374,Cash,web,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1772
0,F,5,yes,0.05,204.25,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1771
0,F,3,yes,0.05,555.75,Cash,web,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1770
0,F,3,yes,0.05,58.14,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1769
0,F,4,yes,0,79.2,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1768
0,F,3,yes,0.05,156.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1767
0,F,4,yes,0.05,213.75,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1766
0,M,2,no,0.05,80.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1765
0,M,2,yes,0.05,179.55,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1764
1,F,5,no,0,185,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1763
0,F,2,yes,0,220.5,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1762
0,F,2,no,0.05,329.18,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1761
0,F,3,yes,0.05,56.05,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1760
0,F,5,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1759
0,F,5,yes,0.05,213.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1758
0,F,5,no,0.05,55.1,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1757
0,F,3,yes,0.05,204.25,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1756
0,F,4,yes,0.05,185.25,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1755
0,M,2,no,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1754
1,F,2,yes,0,195,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1752
0,F,5,yes,0.05,141.55,Cash,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#1751
0,M,3,yes,0,185,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1750
0,M,3,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1749
1,F,5,yes,0.05,94.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1748
0,F,2,no,0.05,137.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1746
0,F,2,no,0,185,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1745
0,F,2,yes,0.05,359.1,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1744
0,F,2,yes,0.05,94.05,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1743
0,F,2,yes,0.05,141.55,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1742
0,F,3,yes,0.05,156.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1741
1,M,2,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1739
0,F,3,yes,0.05,337.73,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1738
0,F,4,yes,0,520,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1737
0,M,2,yes,0.05,128.25,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1735
1,F,4,yes,0.05,141.55,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1734
0,M,2,yes,0.1,319.95,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1733
0,M,3,yes,0.05,58.14,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1731
1,M,4,yes,0.05,94.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1730
0,F,2,yes,0.05,141.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1729
0,F,2,yes,0.05,185.25,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1728
0,F,2,yes,0.05,327.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1727
1,F,3,no,0,61.2,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1726
0,F,2,yes,0.05,55.1,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1725
0,F,2,yes,0,99,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1724
1,F,2,yes,0.05,56.05,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1723
0,M,2,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1722
0,F,3,yes,0,99,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#1721
1,F,3,no,0.05,56.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1720
0,F,2,yes,0,215,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1719
0,F,2,no,0.05,185.25,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1718
0,M,2,yes,0,185,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1717
0,F,2,yes,0,135,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1716
0,F,4,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1715
0,F,3,yes,0,59,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1714
0,F,3,yes,0,185,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1713
0,F,2,yes,0.05,175.75,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1712
0,F,3,yes,0.05,394.73,Cash,web,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1711
0,F,2,yes,0,59,Cash,web,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,#1710
0,F,2,yes,0.05,137.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1709
0,M,5,yes,0.05,175.75,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1707
0,F,2,yes,0.05,128.25,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1706
0,F,2,yes,0.05,204.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1705
0,F,3,yes,0.05,80.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1704
0,F,2,no,0,195,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1703
0,F,3,yes,0,185,Cash,web,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#1701
0,F,3,yes,0,118,Cash,web,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1700
0,F,3,yes,0.05,217.55,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1699
0,M,2,yes,0.05,329.18,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1698
0,F,2,yes,0,225,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1697
1,M,2,yes,0.05,185.25,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1696
0,F,3,yes,0,149,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1695
0,M,4,yes,0,115,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1694
0,M,2,yes,0.05,266,Cash,web,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1692
0,F,4,yes,0.05,209.48,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1691
0,F,3,no,0.05,58.14,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1690
0,F,5,yes,0,337.5,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1689
0,F,2,yes,0.05,156.75,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1688
1,F,1,yes,0.05,237.5,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1687
1,F,2,yes,0,79.2,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1686
0,F,4,yes,0,99,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#1685
0,F,3,yes,0.05,214.89,Cash,web,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1684
0,M,3,yes,0,61.2,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#1683
1,F,2,no,0.05,56.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1682
0,M,2,no,0.1,89.1,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#1681
0,F,3,yes,0.05,213.75,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#1680
0,F,2,yes,0.05,221.35,Cash,web,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#1679
